year,month,day,hour,consumption
2014,5,17,7,18.9
2014,5,17,8,19.8
2014,5,17,9,19.01
2014,5,17,10,18.87
2014,5,17,11,15.84
2014,5,17,12,6.51
2014,5,17,13,7.44
2014,5,17,14,19.61
2014,5,17,15,19.95
2014,5,17,16,18.48
2014,5,17,17,19.31
2014,5,17,18,18.4
2014,5,17,19,15.04
2014,5,17,20,3.28
2014,5,17,21,1.15
2014,5,17,22,3.63
2014,5,17,23,4.57
2014,5,18,0,4.85
2014,5,18,1,5.85
2014,5,18,2,1.86
2014,5,18,3,3.53
2014,5,18,4,0.21
2014,5,18,5,3.53
2014,5,18,6,19.21
2014,5,18,7,15.56
2014,5,18,8,17.99
2014,5,18,9,15.2
2014,5,18,10,16.14
2014,5,18,11,16.12
2014,5,18,12,7.18
2014,5,18,13,7.48
2014,5,18,14,18.86
2014,5,18,15,16.94
2014,5,18,16,19.67
2014,5,18,17,15.68
2014,5,18,18,15.08
2014,5,18,19,15.12
2014,5,18,20,3.76
2014,5,18,21,3.93
2014,5,18,22,1.97
2014,5,18,23,2.12
2014,5,19,0,4.99
2014,5,19,1,2.58
2014,5,19,2,3.84
2014,5,19,3,5.98
2014,5,19,4,5.38
2014,5,19,5,1.23
2014,5,19,6,19.75
2014,5,19,7,17.99
2014,5,19,8,17.03
2014,5,19,9,19.94
2014,5,19,10,15.24
2014,5,19,11,19.55
2014,5,19,12,6.22
2014,5,19,13,7.38
2014,5,19,14,15.03
2014,5,19,15,18.03
2014,5,19,16,15.27
2014,5,19,17,19.91
2014,5,19,18,17.63
2014,5,19,19,17.83
2014,5,19,20,5.63
2014,5,19,21,1.83
2014,5,19,22,2.09
2014,5,19,23,5.27
2014,5,20,0,3.37
2014,5,20,1,4.9
2014,5,20,2,1.43
2014,5,20,3,3.29
2014,5,20,4,4.63
2014,5,20,5,3.46
2014,5,20,6,17.0
2014,5,20,7,16.57
2014,5,20,8,17.86
2014,5,20,9,15.66
2014,5,20,10,18.97
2014,5,20,11,15.13
2014,5,20,12,6.2
2014,5,20,13,7.22
2014,5,20,14,15.59
2014,5,20,15,17.98
2014,5,20,16,16.39
2014,5,20,17,17.27
2014,5,20,18,18.07
2014,5,20,19,16.04
2014,5,20,20,5.57
2014,5,20,21,3.84
2014,5,20,22,5.55
2014,5,20,23,5.61
2014,5,21,0,3.27
2014,5,21,1,4.58
2014,5,21,2,4.87
2014,5,21,3,0.19
2014,5,21,4,1.39
2014,5,21,5,1.36
2014,5,21,6,19.01
2014,5,21,7,18.64
2014,5,21,8,18.42
2014,5,21,9,15.95
2014,5,21,10,16.21
2014,5,21,11,18.98
2014,5,21,12,6.35
2014,5,21,13,6.31
2014,5,21,14,16.6
2014,5,21,15,19.2
2014,5,21,16,19.33
2014,5,21,17,16.91
2014,5,21,18,16.31
2014,5,21,19,18.65
2014,5,21,20,2.28
2014,5,21,21,2.48
2014,5,21,22,2.8
2014,5,21,23,3.06
2014,5,22,0,3.39
2014,5,22,1,1.23
2014,5,22,2,4.16
2014,5,22,3,4.22
2014,5,22,4,4.2
2014,5,22,5,0.96
2014,5,22,6,16.44
2014,5,22,7,16.33
2014,5,22,8,19.27
2014,5,22,9,17.45
2014,5,22,10,18.52
2014,5,22,11,15.59
2014,5,22,12,6.06
2014,5,22,13,7.7
2014,5,22,14,18.04
2014,5,22,15,15.47
2014,5,22,16,19.01
2014,5,22,17,18.49
2014,5,22,18,18.9
2014,5,22,19,19.83
2014,5,22,20,3.3
2014,5,22,21,5.7
2014,5,22,22,4.77
2014,5,22,23,1.74
2014,5,23,0,5.18
2014,5,23,1,3.61
2014,5,23,2,2.5
2014,5,23,3,4.08
2014,5,23,4,2.75
2014,5,23,5,5.13
2014,5,23,6,15.83
2014,5,23,7,15.92
2014,5,23,8,17.25
2014,5,23,9,19.59
2014,5,23,10,15.63
2014,5,23,11,17.9
2014,5,23,12,6.44
2014,5,23,13,6.46
2014,5,23,14,19.58
2014,5,23,15,17.25
2014,5,23,16,18.54
2014,5,23,17,15.0
2014,5,23,18,19.65
2014,5,23,19,16.75
2014,5,23,20,5.85
2014,5,23,21,5.02
2014,5,23,22,5.12
2014,5,23,23,2.98
2014,5,24,0,4.56
2014,5,24,1,1.51
2014,5,24,2,3.31
2014,5,24,3,5.63
2014,5,24,4,1.86
2014,5,24,5,1.2
2014,5,24,6,15.44
2014,5,24,7,16.02
2014,5,24,8,15.91
2014,5,24,9,15.85
2014,5,24,10,18.74
2014,5,24,11,19.88
2014,5,24,12,7.12
2014,5,24,13,6.72
2014,5,24,14,18.85
2014,5,24,15,16.86
2014,5,24,16,15.75
2014,5,24,17,16.27
2014,5,24,18,16.84
2014,5,24,19,16.28
2014,5,24,20,4.64
2014,5,24,21,2.77
2014,5,24,22,4.52
2014,5,24,23,2.6
2014,5,25,0,1.95
2014,5,25,1,2.32
2014,5,25,2,0.43
2014,5,25,3,4.0
2014,5,25,4,1.17
2014,5,25,5,0.73
2014,5,25,6,18.67
2014,5,25,7,18.44
2014,5,25,8,17.55
2014,5,25,9,18.91
2014,5,25,10,16.96
2014,5,25,11,18.6
2014,5,25,12,7.85
2014,5,25,13,7.66
2014,5,25,14,16.46
2014,5,25,15,17.67
2014,5,25,16,17.15
2014,5,25,17,17.84
2014,5,25,18,15.03
2014,5,25,19,18.49
2014,5,25,20,2.31
2014,5,25,21,0.31
2014,5,25,22,0.17
2014,5,25,23,5.87
2014,5,26,0,2.32
2014,5,26,1,2.65
2014,5,26,2,3.54
2014,5,26,3,1.79
2014,5,26,4,5.4
2014,5,26,5,2.12
2014,5,26,6,18.26
2014,5,26,7,19.12
2014,5,26,8,17.7
2014,5,26,9,15.44
2014,5,26,10,17.53
2014,5,26,11,18.91
2014,5,26,12,6.15
2014,5,26,13,6.73
2014,5,26,14,19.27
2014,5,26,15,18.47
2014,5,26,16,16.63
2014,5,26,17,17.59
2014,5,26,18,18.77
2014,5,26,19,18.65
2014,5,26,20,4.73
2014,5,26,21,1.76
2014,5,26,22,3.74
2014,5,26,23,1.69
2014,5,27,0,1.7
2014,5,27,1,4.27
2014,5,27,2,0.88
2014,5,27,3,2.16
2014,5,27,4,3.01
2014,5,27,5,4.05
2014,5,27,6,19.44
2014,5,27,7,19.14
2014,5,27,8,17.94
2014,5,27,9,18.67
2014,5,27,10,17.23
2014,5,27,11,17.59
2014,5,27,12,7.1
2014,5,27,13,7.55
2014,5,27,14,15.2
2014,5,27,15,17.78
2014,5,27,16,16.93
2014,5,27,17,16.77
2014,5,27,18,19.14
2014,5,27,19,17.3
2014,5,27,20,4.72
2014,5,27,21,0.16
2014,5,27,22,3.74
2014,5,27,23,3.52
2014,5,28,0,5.27
2014,5,28,1,2.08
2014,5,28,2,4.8
2014,5,28,3,2.39
2014,5,28,4,3.16
2014,5,28,5,3.39
2014,5,28,6,17.16
2014,5,28,7,15.08
2014,5,28,8,15.85
2014,5,28,9,15.94
2014,5,28,10,16.97
2014,5,28,11,17.68
2014,5,28,12,7.47
2014,5,28,13,7.01
2014,5,28,14,16.86
2014,5,28,15,16.23
2014,5,28,16,16.45
2014,5,28,17,15.8
2014,5,28,18,17.53
2014,5,28,19,15.23
2014,5,28,20,4.8
2014,5,28,21,0.15
2014,5,28,22,1.16
2014,5,28,23,5.25
2014,5,29,0,3.46
2014,5,29,1,5.59
2014,5,29,2,2.26
2014,5,29,3,0.51
2014,5,29,4,5.04
2014,5,29,5,0.11
2014,5,29,6,16.55
2014,5,29,7,17.83
2014,5,29,8,19.51
2014,5,29,9,18.45
2014,5,29,10,19.73
2014,5,29,11,15.27
2014,5,29,12,7.2
2014,5,29,13,6.02
2014,5,29,14,15.74
2014,5,29,15,17.3
2014,5,29,16,15.68
2014,5,29,17,19.85
2014,5,29,18,17.18
2014,5,29,19,19.78
2014,5,29,20,3.55
2014,5,29,21,4.15
2014,5,29,22,5.38
2014,5,29,23,4.48
2014,5,30,0,4.08
2014,5,30,1,1.08
2014,5,30,2,4.04
2014,5,30,3,0.85
2014,5,30,4,5.57
2014,5,30,5,2.64
2014,5,30,6,16.25
2014,5,30,7,18.33
2014,5,30,8,19.78
2014,5,30,9,15.54
2014,5,30,10,18.07
2014,5,30,11,18.68
2014,5,30,12,7.43
2014,5,30,13,7.39
2014,5,30,14,18.73
2014,5,30,15,18.93
2014,5,30,16,16.17
2014,5,30,17,17.02
2014,5,30,18,18.05
2014,5,30,19,19.23
2014,5,30,20,0.45
2014,5,30,21,3.16
2014,5,30,22,5.4
2014,5,30,23,2.38
2014,5,31,0,3.32
2014,5,31,1,4.61
2014,5,31,2,5.82
2014,5,31,3,0.4
2014,5,31,4,5.87
2014,5,31,5,3.84
2014,5,31,6,15.71
2014,5,31,7,18.83
2014,5,31,8,16.83
2014,5,31,9,18.82
2014,5,31,10,18.32
2014,5,31,11,16.57
2014,5,31,12,6.68
2014,5,31,13,6.03
2014,5,31,14,18.32
2014,5,31,15,19.37
2014,5,31,16,16.03
2014,5,31,17,17.94
2014,5,31,18,15.57
2014,5,31,19,19.36
2014,5,31,20,0.67
2014,5,31,21,0.77
2014,5,31,22,0.73
2014,5,31,23,5.39
2014,6,1,0,0.89
2014,6,1,1,4.42
2014,6,1,2,1.57
2014,6,1,3,3.15
2014,6,1,4,0.48
2014,6,1,5,2.14
2014,6,1,6,18.13
2014,6,1,7,18.23
2014,6,1,8,16.44
2014,6,1,9,16.18
2014,6,1,10,15.34
2014,6,1,11,15.88
2014,6,1,12,6.34
2014,6,1,13,7.02
2014,6,1,14,19.57
2014,6,1,15,15.85
2014,6,1,16,17.4
2014,6,1,17,18.69
2014,6,1,18,15.05
2014,6,1,19,15.34
2014,6,1,20,3.81
2014,6,1,21,2.76
2014,6,1,22,1.27
2014,6,1,23,2.65
2014,6,2,0,2.91
2014,6,2,1,5.92
2014,6,2,2,5.02
2014,6,2,3,0.15
2014,6,2,4,0.64
2014,6,2,5,3.24
2014,6,2,6,16.06
2014,6,2,7,15.09
2014,6,2,8,18.85
2014,6,2,9,18.39
2014,6,2,10,17.58
2014,6,2,11,15.27
2014,6,2,12,6.7
2014,6,2,13,6.21
2014,6,2,14,19.42
2014,6,2,15,18.2
2014,6,2,16,15.7
2014,6,2,17,17.13
2014,6,2,18,19.41
2014,6,2,19,15.11
2014,6,2,20,1.09
2014,6,2,21,4.9
2014,6,2,22,1.08
2014,6,2,23,1.02
2014,6,3,0,2.55
2014,6,3,1,3.86
2014,6,3,2,0.35
2014,6,3,3,4.29
2014,6,3,4,2.48
2014,6,3,5,1.92
2014,6,3,6,15.96
2014,6,3,7,16.99
2014,6,3,8,18.6
2014,6,3,9,17.19
2014,6,3,10,16.07
2014,6,3,11,17.47
2014,6,3,12,6.57
2014,6,3,13,6.23
2014,6,3,14,17.3
2014,6,3,15,16.5
2014,6,3,16,19.86
2014,6,3,17,15.87
2014,6,3,18,18.28
2014,6,3,19,16.4
2014,6,3,20,5.59
2014,6,3,21,3.13
2014,6,3,22,1.59
2014,6,3,23,2.53
2014,6,4,0,1.61
2014,6,4,1,2.04
2014,6,4,2,4.48
2014,6,4,3,1.29
2014,6,4,4,5.01
2014,6,4,5,1.71
2014,6,4,6,15.64
2014,6,4,7,16.06
2014,6,4,8,19.42
2014,6,4,9,18.4
2014,6,4,10,16.99
2014,6,4,11,19.83
2014,6,4,12,6.36
2014,6,4,13,6.99
2014,6,4,14,15.41
2014,6,4,15,16.01
2014,6,4,16,16.26
2014,6,4,17,18.92
2014,6,4,18,18.28
2014,6,4,19,19.48
2014,6,4,20,0.92
2014,6,4,21,1.07
2014,6,4,22,2.35
2014,6,4,23,0.63
2014,6,5,0,1.9
2014,6,5,1,0.23
2014,6,5,2,5.84
2014,6,5,3,5.36
2014,6,5,4,1.73
2014,6,5,5,2.49
2014,6,5,6,17.71
2014,6,5,7,15.89
2014,6,5,8,19.33
2014,6,5,9,19.93
2014,6,5,10,15.1
2014,6,5,11,16.51
2014,6,5,12,7.06
2014,6,5,13,6.0
2014,6,5,14,19.3
2014,6,5,15,19.88
2014,6,5,16,18.04
2014,6,5,17,18.67
2014,6,5,18,16.99
2014,6,5,19,15.04
2014,6,5,20,0.71
2014,6,5,21,3.75
2014,6,5,22,4.57
2014,6,5,23,1.5
2014,6,6,0,2.85
2014,6,6,1,5.75
2014,6,6,2,3.09
2014,6,6,3,4.51
2014,6,6,4,5.14
2014,6,6,5,3.39
2014,6,6,6,19.08
2014,6,6,7,19.54
2014,6,6,8,18.08
2014,6,6,9,17.48
2014,6,6,10,19.0
2014,6,6,11,19.0
2014,6,6,12,7.86
2014,6,6,13,7.59
2014,6,6,14,15.55
2014,6,6,15,18.06
2014,6,6,16,16.71
2014,6,6,17,16.89
2014,6,6,18,19.72
2014,6,6,19,19.34
2014,6,6,20,2.51
2014,6,6,21,1.82
2014,6,6,22,5.34
2014,6,6,23,0.76
2014,6,7,0,0.55
2014,6,7,1,2.86
2014,6,7,2,1.47
2014,6,7,3,4.72
2014,6,7,4,0.79
2014,6,7,5,4.78
2014,6,7,6,19.53
2014,6,7,7,19.21
2014,6,7,8,15.82
2014,6,7,9,16.53
2014,6,7,10,16.53
2014,6,7,11,19.63
2014,6,7,12,6.31
2014,6,7,13,7.89
2014,6,7,14,15.44
2014,6,7,15,15.47
2014,6,7,16,15.81
2014,6,7,17,16.43
2014,6,7,18,16.18
2014,6,7,19,16.53
2014,6,7,20,3.36
2014,6,7,21,2.52
2014,6,7,22,1.26
2014,6,7,23,3.8
2014,6,8,0,2.73
2014,6,8,1,5.38
2014,6,8,2,5.48
2014,6,8,3,5.1
2014,6,8,4,3.47
2014,6,8,5,2.6
2014,6,8,6,16.84
2014,6,8,7,19.74
2014,6,8,8,15.16
2014,6,8,9,18.15
2014,6,8,10,19.61
2014,6,8,11,19.98
2014,6,8,12,7.51
2014,6,8,13,6.39
2014,6,8,14,15.48
2014,6,8,15,17.7
2014,6,8,16,19.65
2014,6,8,17,16.39
2014,6,8,18,17.17
2014,6,8,19,18.67
2014,6,8,20,4.88
2014,6,8,21,3.93
2014,6,8,22,2.37
2014,6,8,23,3.26
2014,6,9,0,5.38
2014,6,9,1,3.2
2014,6,9,2,2.68
2014,6,9,3,1.65
2014,6,9,4,0.52
2014,6,9,5,4.8
2014,6,9,6,18.94
2014,6,9,7,15.07
2014,6,9,8,15.41
2014,6,9,9,18.84
2014,6,9,10,15.04
2014,6,9,11,17.41
2014,6,9,12,6.69
2014,6,9,13,7.67
2014,6,9,14,16.65
2014,6,9,15,18.48
2014,6,9,16,18.44
2014,6,9,17,16.73
2014,6,9,18,18.88
2014,6,9,19,17.63
2014,6,9,20,5.96
2014,6,9,21,5.11
2014,6,9,22,0.46
2014,6,9,23,0.88
2014,6,10,0,1.97
2014,6,10,1,2.09
2014,6,10,2,0.34
2014,6,10,3,0.21
2014,6,10,4,3.6
2014,6,10,5,4.14
2014,6,10,6,17.44
2014,6,10,7,18.93
2014,6,10,8,18.91
2014,6,10,9,15.09
2014,6,10,10,16.24
2014,6,10,11,18.97
2014,6,10,12,7.8
2014,6,10,13,7.62
2014,6,10,14,19.38
2014,6,10,15,17.98
2014,6,10,16,17.21
2014,6,10,17,18.66
2014,6,10,18,16.02
2014,6,10,19,19.88
2014,6,10,20,4.01
2014,6,10,21,3.26
2014,6,10,22,0.75
2014,6,10,23,1.87
2014,6,11,0,2.58
2014,6,11,1,0.39
2014,6,11,2,2.12
2014,6,11,3,3.24
2014,6,11,4,4.63
2014,6,11,5,3.92
2014,6,11,6,17.0
2014,6,11,7,18.02
2014,6,11,8,17.99
2014,6,11,9,15.02
2014,6,11,10,17.98
2014,6,11,11,18.47
2014,6,11,12,6.03
2014,6,11,13,7.09
2014,6,11,14,18.08
2014,6,11,15,16.93
2014,6,11,16,16.89
2014,6,11,17,16.56
2014,6,11,18,17.68
2014,6,11,19,16.79
2014,6,11,20,2.94
2014,6,11,21,3.43
2014,6,11,22,5.59
2014,6,11,23,1.31
2014,6,12,0,4.68
2014,6,12,1,4.59
2014,6,12,2,4.96
2014,6,12,3,3.71
2014,6,12,4,5.39
2014,6,12,5,0.34
2014,6,12,6,19.23
2014,6,12,7,17.31
2014,6,12,8,18.78
2014,6,12,9,18.57
2014,6,12,10,15.97
2014,6,12,11,18.64
2014,6,12,12,7.26
2014,6,12,13,6.9
2014,6,12,14,15.25
2014,6,12,15,15.36
2014,6,12,16,19.9
2014,6,12,17,16.58
2014,6,12,18,18.59
2014,6,12,19,16.35
2014,6,12,20,2.4
2014,6,12,21,1.48
2014,6,12,22,2.23
2014,6,12,23,3.64
2014,6,13,0,0.19
2014,6,13,1,1.07
2014,6,13,2,4.63
2014,6,13,3,0.99
2014,6,13,4,1.2
2014,6,13,5,4.04
2014,6,13,6,16.28
2014,6,13,7,18.61
2014,6,13,8,15.73
2014,6,13,9,17.44
2014,6,13,10,19.91
2014,6,13,11,17.27
2014,6,13,12,7.49
2014,6,13,13,6.09
2014,6,13,14,15.7
2014,6,13,15,19.76
2014,6,13,16,19.92
2014,6,13,17,15.36
2014,6,13,18,17.77
2014,6,13,19,15.46
2014,6,13,20,5.14
2014,6,13,21,3.75
2014,6,13,22,0.36
2014,6,13,23,4.92
2014,6,14,0,5.43
2014,6,14,1,0.32
2014,6,14,2,5.72
2014,6,14,3,0.51
2014,6,14,4,5.51
2014,6,14,5,3.13
2014,6,14,6,17.4
2014,6,14,7,16.17
2014,6,14,8,18.44
2014,6,14,9,17.78
2014,6,14,10,15.79
2014,6,14,11,17.91
2014,6,14,12,7.6
2014,6,14,13,6.57
2014,6,14,14,16.29
2014,6,14,15,18.83
2014,6,14,16,16.12
2014,6,14,17,15.0
2014,6,14,18,19.68
2014,6,14,19,15.19
2014,6,14,20,5.41
2014,6,14,21,0.5
2014,6,14,22,5.25
2014,6,14,23,4.89
2014,6,15,0,2.9
2014,6,15,1,0.74
2014,6,15,2,2.6
2014,6,15,3,3.14
2014,6,15,4,4.15
2014,6,15,5,5.14
2014,6,15,6,19.91
2014,6,15,7,17.77
2014,6,15,8,16.18
2014,6,15,9,19.54
2014,6,15,10,19.11
2014,6,15,11,15.67
2014,6,15,12,6.52
2014,6,15,13,6.11
2014,6,15,14,16.22
2014,6,15,15,18.81
2014,6,15,16,17.98
2014,6,15,17,19.52
2014,6,15,18,16.23
2014,6,15,19,16.47
2014,6,15,20,2.96
2014,6,15,21,2.71
2014,6,15,22,0.64
2014,6,15,23,5.84
2014,6,16,0,3.95
2014,6,16,1,5.7
2014,6,16,2,3.59
2014,6,16,3,5.99
2014,6,16,4,5.19
2014,6,16,5,4.62
2014,6,16,6,17.61
2014,6,16,7,19.11
2014,6,16,8,16.7
2014,6,16,9,19.22
2014,6,16,10,19.79
2014,6,16,11,16.09
2014,6,16,12,7.25
2014,6,16,13,6.8
2014,6,16,14,19.87
2014,6,16,15,15.33
2014,6,16,16,15.74
2014,6,16,17,16.01
2014,6,16,18,18.73
2014,6,16,19,15.43
2014,6,16,20,2.79
2014,6,16,21,0.46
2014,6,16,22,5.52
2014,6,16,23,0.17
2014,6,17,0,3.36
2014,6,17,1,2.85
2014,6,17,2,2.12
2014,6,17,3,5.39
2014,6,17,4,0.51
2014,6,17,5,4.96
2014,6,17,6,18.17
2014,6,17,7,17.87
2014,6,17,8,19.5
2014,6,17,9,15.33
2014,6,17,10,16.71
2014,6,17,11,15.06
2014,6,17,12,7.34
2014,6,17,13,6.06
2014,6,17,14,19.9
2014,6,17,15,17.84
2014,6,17,16,18.15
2014,6,17,17,17.2
2014,6,17,18,19.61
2014,6,17,19,18.11
2014,6,17,20,3.38
2014,6,17,21,4.6
2014,6,17,22,0.91
2014,6,17,23,1.23
2014,6,18,0,2.3
2014,6,18,1,5.08
2014,6,18,2,0.7
2014,6,18,3,0.62
2014,6,18,4,1.82
2014,6,18,5,4.99
2014,6,18,6,17.95
2014,6,18,7,18.78
2014,6,18,8,18.05
2014,6,18,9,18.59
2014,6,18,10,18.15
2014,6,18,11,17.34
2014,6,18,12,7.67
2014,6,18,13,7.12
2014,6,18,14,19.19
2014,6,18,15,18.61
2014,6,18,16,18.81
2014,6,18,17,15.25
2014,6,18,18,15.11
2014,6,18,19,15.73
2014,6,18,20,3.65
2014,6,18,21,3.95
2014,6,18,22,1.04
2014,6,18,23,2.38
2014,6,19,0,0.16
2014,6,19,1,5.0
2014,6,19,2,4.09
2014,6,19,3,1.4
2014,6,19,4,0.5
2014,6,19,5,3.66
2014,6,19,6,17.81
2014,6,19,7,16.34
2014,6,19,8,18.32
2014,6,19,9,17.31
2014,6,19,10,16.17
2014,6,19,11,18.02
2014,6,19,12,7.64
2014,6,19,13,6.51
2014,6,19,14,17.07
2014,6,19,15,17.64
2014,6,19,16,16.08
2014,6,19,17,17.99
2014,6,19,18,19.1
2014,6,19,19,16.16
2014,6,19,20,4.13
2014,6,19,21,5.69
2014,6,19,22,4.8
2014,6,19,23,3.31
2014,6,20,0,4.74
2014,6,20,1,0.78
2014,6,20,2,1.78
2014,6,20,3,0.35
2014,6,20,4,0.75
2014,6,20,5,0.72
2014,6,20,6,19.28
2014,6,20,7,18.62
2014,6,20,8,16.72
2014,6,20,9,15.97
2014,6,20,10,16.11
2014,6,20,11,17.7
2014,6,20,12,6.47
2014,6,20,13,7.39
2014,6,20,14,17.31
2014,6,20,15,16.11
2014,6,20,16,15.07
2014,6,20,17,19.19
2014,6,20,18,18.5
2014,6,20,19,18.41
2014,6,20,20,5.4
2014,6,20,21,2.72
2014,6,20,22,3.15
2014,6,20,23,0.33
2014,6,21,0,4.77
2014,6,21,1,5.45
2014,6,21,2,4.16
2014,6,21,3,3.27
2014,6,21,4,0.4
2014,6,21,5,5.31
2014,6,21,6,17.76
2014,6,21,7,17.45
2014,6,21,8,15.14
2014,6,21,9,15.9
2014,6,21,10,18.43
2014,6,21,11,19.67
2014,6,21,12,6.77
2014,6,21,13,7.6
2014,6,21,14,17.34
2014,6,21,15,15.88
2014,6,21,16,15.65
2014,6,21,17,19.23
2014,6,21,18,15.53
2014,6,21,19,19.51
2014,6,21,20,1.87
2014,6,21,21,3.57
2014,6,21,22,2.54
2014,6,21,23,1.15
2014,6,22,0,3.45
2014,6,22,1,2.77
2014,6,22,2,4.59
2014,6,22,3,1.2
2014,6,22,4,2.32
2014,6,22,5,0.76
2014,6,22,6,17.41
2014,6,22,7,15.51
2014,6,22,8,16.62
2014,6,22,9,15.37
2014,6,22,10,15.3
2014,6,22,11,15.55
2014,6,22,12,7.15
2014,6,22,13,7.54
2014,6,22,14,15.27
2014,6,22,15,18.89
2014,6,22,16,19.81
2014,6,22,17,18.86
2014,6,22,18,16.15
2014,6,22,19,16.64
2014,6,22,20,1.61
2014,6,22,21,3.18
2014,6,22,22,3.5
2014,6,22,23,5.3
2014,6,23,0,2.49
2014,6,23,1,1.12
2014,6,23,2,3.36
2014,6,23,3,4.73
2014,6,23,4,1.85
2014,6,23,5,1.17
2014,6,23,6,16.39
2014,6,23,7,16.21
2014,6,23,8,18.89
2014,6,23,9,19.35
2014,6,23,10,18.97
2014,6,23,11,18.4
2014,6,23,12,6.64
2014,6,23,13,7.92
2014,6,23,14,19.8
2014,6,23,15,16.76
2014,6,23,16,18.68
2014,6,23,17,17.68
2014,6,23,18,19.18
2014,6,23,19,19.95
2014,6,23,20,3.95
2014,6,23,21,5.95
2014,6,23,22,4.84
2014,6,23,23,0.57
2014,6,24,0,1.15
2014,6,24,1,2.89
2014,6,24,2,2.17
2014,6,24,3,3.84
2014,6,24,4,3.71
2014,6,24,5,4.27
2014,6,24,6,17.07
2014,6,24,7,15.71
2014,6,24,8,19.51
2014,6,24,9,16.93
2014,6,24,10,16.56
2014,6,24,11,19.32
2014,6,24,12,7.79
2014,6,24,13,7.11
2014,6,24,14,15.48
2014,6,24,15,18.33
2014,6,24,16,19.3
2014,6,24,17,16.23
2014,6,24,18,17.77
2014,6,24,19,18.54
2014,6,24,20,5.91
2014,6,24,21,2.76
2014,6,24,22,5.47
2014,6,24,23,3.73
2014,6,25,0,5.93
2014,6,25,1,4.83
2014,6,25,2,3.45
2014,6,25,3,1.89
2014,6,25,4,3.6
2014,6,25,5,3.33
2014,6,25,6,15.27
2014,6,25,7,15.99
2014,6,25,8,17.95
2014,6,25,9,16.8
2014,6,25,10,17.07
2014,6,25,11,18.22
2014,6,25,12,6.14
2014,6,25,13,7.15
2014,6,25,14,17.82
2014,6,25,15,19.07
2014,6,25,16,18.73
2014,6,25,17,18.8
2014,6,25,18,16.68
2014,6,25,19,18.74
2014,6,25,20,5.66
2014,6,25,21,4.89
2014,6,25,22,2.93
2014,6,25,23,0.37
2014,6,26,0,2.37
2014,6,26,1,4.62
2014,6,26,2,1.22
2014,6,26,3,5.54
2014,6,26,4,2.65
2014,6,26,5,2.22
2014,6,26,6,6.85
2014,6,26,7,6.73
2014,6,26,8,6.45
2014,6,26,9,7.29
2014,6,26,10,6.96
2014,6,26,11,7.57
2014,6,26,12,3.37
2014,6,26,13,3.23
2014,6,26,14,7.88
2014,6,26,15,7.6
2014,6,26,16,6.27
2014,6,26,17,6.66
2014,6,26,18,7.08
2014,6,26,19,6.81
2014,6,26,20,4.45
2014,6,26,21,4.1
2014,6,26,22,4.2
2014,6,26,23,5.91
2014,6,27,0,1.99
2014,6,27,1,4.03
2014,6,27,2,3.09
2014,6,27,3,4.57
2014,6,27,4,3.88
2014,6,27,5,4.61
2014,6,27,6,6.65
2014,6,27,7,6.67
2014,6,27,8,6.89
2014,6,27,9,6.6
2014,6,27,10,6.36
2014,6,27,11,6.64
2014,6,27,12,3.55
2014,6,27,13,2.97
2014,6,27,14,6.76
2014,6,27,15,6.37
2014,6,27,16,7.34
2014,6,27,17,6.99
2014,6,27,18,7.96
2014,6,27,19,6.94
2014,6,27,20,1.79
2014,6,27,21,2.53
2014,6,27,22,2.35
2014,6,27,23,2.3
2014,6,28,0,0.56
2014,6,28,1,0.29
2014,6,28,2,0.35
2014,6,28,3,2.5
2014,6,28,4,5.88
2014,6,28,5,5.21
2014,6,28,6,7.74
2014,6,28,7,6.27
2014,6,28,8,7.18
2014,6,28,9,6.21
2014,6,28,10,6.08
2014,6,28,11,7.36
2014,6,28,12,3.54
2014,6,28,13,3.77
2014,6,28,14,6.1
2014,6,28,15,6.78
2014,6,28,16,7.47
2014,6,28,17,6.54
2014,6,28,18,7.03
2014,6,28,19,7.45
2014,6,28,20,1.78
2014,6,28,21,3.52
2014,6,28,22,4.48
2014,6,28,23,5.86
2014,6,29,0,3.65
2014,6,29,1,0.93
2014,6,29,2,1.26
2014,6,29,3,4.93
2014,6,29,4,5.28
2014,6,29,5,0.51
2014,6,29,6,7.87
2014,6,29,7,6.91
2014,6,29,8,7.05
2014,6,29,9,6.12
2014,6,29,10,7.49
2014,6,29,11,7.99
2014,6,29,12,3.1
2014,6,29,13,3.07
2014,6,29,14,7.29
2014,6,29,15,6.8
2014,6,29,16,6.75
2014,6,29,17,7.84
2014,6,29,18,6.45
2014,6,29,19,7.75
2014,6,29,20,5.85
2014,6,29,21,5.68
2014,6,29,22,2.28
2014,6,29,23,1.49
2014,6,30,0,1.63
2014,6,30,1,5.58
2014,6,30,2,1.25
2014,6,30,3,4.84
2014,6,30,4,1.93
2014,6,30,5,0.24
2014,6,30,6,6.68
2014,6,30,7,7.64
2014,6,30,8,6.49
2014,6,30,9,6.88
2014,6,30,10,7.44
2014,6,30,11,7.55
2014,6,30,12,3.84
2014,6,30,13,2.63
2014,6,30,14,7.74
2014,6,30,15,7.28
2014,6,30,16,7.45
2014,6,30,17,6.55
2014,6,30,18,7.78
2014,6,30,19,6.34
2014,6,30,20,5.55
2014,6,30,21,1.54
2014,6,30,22,0.35
2014,6,30,23,4.76
2014,7,1,0,1.38
2014,7,1,1,5.96
